test_id,file,case_index,type,algorithm,expected,result,status,assertion_count,assertions,error_count,duration_ms,mismatch,factors,partition,partition_key
TC-12-PTK-0357-IT,12_partition_strategies.sql.gz,713,SMALLINT -> MEDIUMINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,502,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint actual=smallint,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0357-IT,12_partition_strategies.sql.gz,714,SMALLINT -> MEDIUMINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,952,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint actual=mediumint,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0358-IT,12_partition_strategies.sql.gz,715,SMALLINT -> INT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,511,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint actual=smallint,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0358-IT,12_partition_strategies.sql.gz,716,SMALLINT -> INT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1052,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int actual=int,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0359-IT,12_partition_strategies.sql.gz,717,SMALLINT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,505,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint actual=smallint,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0359-IT,12_partition_strategies.sql.gz,718,SMALLINT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,986,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint actual=bigint,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0360-IT,12_partition_strategies.sql.gz,719,MEDIUMINT -> INT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,503,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint actual=mediumint,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0360-IT,12_partition_strategies.sql.gz,720,MEDIUMINT -> INT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1071,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int actual=int,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0361-IT,12_partition_strategies.sql.gz,721,MEDIUMINT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,508,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint actual=mediumint,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0361-IT,12_partition_strategies.sql.gz,722,MEDIUMINT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1038,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint actual=bigint,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0362-IT,12_partition_strategies.sql.gz,723,INT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,505,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int actual=int,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0362-IT,12_partition_strategies.sql.gz,724,INT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1060,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint actual=bigint,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0363-IT,12_partition_strategies.sql.gz,725,TINYINT UNSIGNED -> SMALLINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,460,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint unsigned actual=tinyint unsigned,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0363-IT,12_partition_strategies.sql.gz,726,TINYINT UNSIGNED -> SMALLINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1044,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint unsigned actual=smallint unsigned,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0364-IT,12_partition_strategies.sql.gz,727,TINYINT UNSIGNED -> MEDIUMINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,518,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint unsigned actual=tinyint unsigned,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0364-IT,12_partition_strategies.sql.gz,728,TINYINT UNSIGNED -> MEDIUMINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,971,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint unsigned actual=mediumint unsigned,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0365-IT,12_partition_strategies.sql.gz,729,TINYINT UNSIGNED -> INT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,460,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint unsigned actual=tinyint unsigned,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0365-IT,12_partition_strategies.sql.gz,730,TINYINT UNSIGNED -> INT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1070,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int unsigned actual=int unsigned,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0366-IT,12_partition_strategies.sql.gz,731,TINYINT UNSIGNED -> BIGINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,506,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint unsigned actual=tinyint unsigned,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0366-IT,12_partition_strategies.sql.gz,732,TINYINT UNSIGNED -> BIGINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1054,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint unsigned actual=bigint unsigned,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0367-IT,12_partition_strategies.sql.gz,733,SMALLINT UNSIGNED -> MEDIUMINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,505,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint unsigned actual=smallint unsigned,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0367-IT,12_partition_strategies.sql.gz,734,SMALLINT UNSIGNED -> MEDIUMINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,960,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint unsigned actual=mediumint unsigned,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0368-IT,12_partition_strategies.sql.gz,735,SMALLINT UNSIGNED -> INT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,501,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint unsigned actual=smallint unsigned,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0368-IT,12_partition_strategies.sql.gz,736,SMALLINT UNSIGNED -> INT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1097,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int unsigned actual=int unsigned,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0369-IT,12_partition_strategies.sql.gz,737,SMALLINT UNSIGNED -> BIGINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,522,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint unsigned actual=smallint unsigned,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0369-IT,12_partition_strategies.sql.gz,738,SMALLINT UNSIGNED -> BIGINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,981,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint unsigned actual=bigint unsigned,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0370-IT,12_partition_strategies.sql.gz,739,MEDIUMINT UNSIGNED -> INT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,511,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint unsigned actual=mediumint unsigned,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0370-IT,12_partition_strategies.sql.gz,740,MEDIUMINT UNSIGNED -> INT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1084,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int unsigned actual=int unsigned,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0371-IT,12_partition_strategies.sql.gz,741,MEDIUMINT UNSIGNED -> BIGINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,528,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint unsigned actual=mediumint unsigned,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0371-IT,12_partition_strategies.sql.gz,742,MEDIUMINT UNSIGNED -> BIGINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1095,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint unsigned actual=bigint unsigned,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0372-IT,12_partition_strategies.sql.gz,743,INT UNSIGNED -> BIGINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,511,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int unsigned actual=int unsigned,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0372-IT,12_partition_strategies.sql.gz,744,INT UNSIGNED -> BIGINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,971,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint unsigned actual=bigint unsigned,,LIST+SUB HASH (#12/24),False
TC-12-PTK-0373-IT,12_partition_strategies.sql.gz,745,CHAR(1) -> CHAR(2),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,107,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0373-IT,12_partition_strategies.sql.gz,746,CHAR(1) -> CHAR(2),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1054,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=char(2) actual=char(2),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0374-IT,12_partition_strategies.sql.gz,747,CHAR(63) -> CHAR(64),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,94,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0374-IT,12_partition_strategies.sql.gz,748,CHAR(63) -> CHAR(64),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1052,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=char(64) actual=char(64),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0375-IT,12_partition_strategies.sql.gz,749,CHAR(254) -> CHAR(255),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,90,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0375-IT,12_partition_strategies.sql.gz,750,CHAR(254) -> CHAR(255),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1050,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=char(255) actual=char(255),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0376-IT,12_partition_strategies.sql.gz,751,VARCHAR(1) -> VARCHAR(2),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,96,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0376-IT,12_partition_strategies.sql.gz,752,VARCHAR(1) -> VARCHAR(2),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,960,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=varchar(2) actual=varchar(2),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0377-IT,12_partition_strategies.sql.gz,753,VARCHAR(254) -> VARCHAR(255),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,93,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0377-IT,12_partition_strategies.sql.gz,754,VARCHAR(254) -> VARCHAR(255),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1056,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=varchar(255) actual=varchar(255),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0378-IT,12_partition_strategies.sql.gz,755,VARCHAR(255) -> VARCHAR(256),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,98,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0378-IT,12_partition_strategies.sql.gz,756,VARCHAR(255) -> VARCHAR(256),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1071,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=varchar(256) actual=varchar(256),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0379-IT,12_partition_strategies.sql.gz,757,VARCHAR(85) -> VARCHAR(86),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,86,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0379-IT,12_partition_strategies.sql.gz,758,VARCHAR(85) -> VARCHAR(86),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1077,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=varchar(86) actual=varchar(86),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0380-IT,12_partition_strategies.sql.gz,759,VARCHAR(63) -> VARCHAR(64),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,84,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0380-IT,12_partition_strategies.sql.gz,760,VARCHAR(63) -> VARCHAR(64),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,971,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=varchar(64) actual=varchar(64),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0381-IT,12_partition_strategies.sql.gz,761,VARCHAR(64) -> VARCHAR(65),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,91,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0381-IT,12_partition_strategies.sql.gz,762,VARCHAR(64) -> VARCHAR(65),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1070,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=varchar(65) actual=varchar(65),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0382-IT,12_partition_strategies.sql.gz,763,VARCHAR(100) -> VARCHAR(200),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,94,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0382-IT,12_partition_strategies.sql.gz,764,VARCHAR(100) -> VARCHAR(200),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1069,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=varchar(200) actual=varchar(200),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0383-IT,12_partition_strategies.sql.gz,765,VARCHAR(16381) -> VARCHAR(16382),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,88,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0383-IT,12_partition_strategies.sql.gz,766,VARCHAR(16381) -> VARCHAR(16382),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1069,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=varchar(16382) actual=varchar(16382),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0384-IT,12_partition_strategies.sql.gz,767,VARCHAR(65527) -> VARCHAR(65528),instant,,PASS,PASS,1,BUILD_REJECTED=PASS,1,85,BUILD_REJECTED=PASS,,LIST+SUB HASH (#12/24),True
TC-12-PNK-0384-IT,12_partition_strategies.sql.gz,768,VARCHAR(65527) -> VARCHAR(65528),instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1033,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=varchar(65528) actual=varchar(65528),,LIST+SUB HASH (#12/24),False
TC-12-PTK-0385-IT,12_partition_strategies.sql.gz,769,TINYINT -> SMALLINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,533,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint actual=tinyint,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0385-IT,12_partition_strategies.sql.gz,770,TINYINT -> SMALLINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1064,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint actual=smallint,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0386-IT,12_partition_strategies.sql.gz,771,TINYINT -> MEDIUMINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,531,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint actual=tinyint,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0386-IT,12_partition_strategies.sql.gz,772,TINYINT -> MEDIUMINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,978,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint actual=mediumint,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0387-IT,12_partition_strategies.sql.gz,773,TINYINT -> INT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,520,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint actual=tinyint,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0387-IT,12_partition_strategies.sql.gz,774,TINYINT -> INT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1053,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int actual=int,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0388-IT,12_partition_strategies.sql.gz,775,TINYINT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,505,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint actual=tinyint,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0388-IT,12_partition_strategies.sql.gz,776,TINYINT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1051,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint actual=bigint,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0389-IT,12_partition_strategies.sql.gz,777,SMALLINT -> MEDIUMINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,507,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint actual=smallint,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0389-IT,12_partition_strategies.sql.gz,778,SMALLINT -> MEDIUMINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,973,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint actual=mediumint,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0390-IT,12_partition_strategies.sql.gz,779,SMALLINT -> INT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,497,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint actual=smallint,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0390-IT,12_partition_strategies.sql.gz,780,SMALLINT -> INT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1090,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int actual=int,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0391-IT,12_partition_strategies.sql.gz,781,SMALLINT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,540,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint actual=smallint,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0391-IT,12_partition_strategies.sql.gz,782,SMALLINT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,964,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint actual=bigint,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0392-IT,12_partition_strategies.sql.gz,783,MEDIUMINT -> INT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,514,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint actual=mediumint,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0392-IT,12_partition_strategies.sql.gz,784,MEDIUMINT -> INT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1145,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int actual=int,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0393-IT,12_partition_strategies.sql.gz,785,MEDIUMINT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,526,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint actual=mediumint,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0393-IT,12_partition_strategies.sql.gz,786,MEDIUMINT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1086,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint actual=bigint,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0394-IT,12_partition_strategies.sql.gz,787,INT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,547,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int actual=int,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0394-IT,12_partition_strategies.sql.gz,788,INT -> BIGINT,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1095,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint actual=bigint,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0395-IT,12_partition_strategies.sql.gz,789,TINYINT UNSIGNED -> SMALLINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,514,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint unsigned actual=tinyint unsigned,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0395-IT,12_partition_strategies.sql.gz,790,TINYINT UNSIGNED -> SMALLINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1074,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint unsigned actual=smallint unsigned,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0396-IT,12_partition_strategies.sql.gz,791,TINYINT UNSIGNED -> MEDIUMINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,471,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint unsigned actual=tinyint unsigned,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0396-IT,12_partition_strategies.sql.gz,792,TINYINT UNSIGNED -> MEDIUMINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1047,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint unsigned actual=mediumint unsigned,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0397-IT,12_partition_strategies.sql.gz,793,TINYINT UNSIGNED -> INT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,508,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint unsigned actual=tinyint unsigned,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0397-IT,12_partition_strategies.sql.gz,794,TINYINT UNSIGNED -> INT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,960,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=int unsigned actual=int unsigned,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0398-IT,12_partition_strategies.sql.gz,795,TINYINT UNSIGNED -> BIGINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,511,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=tinyint unsigned actual=tinyint unsigned,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0398-IT,12_partition_strategies.sql.gz,796,TINYINT UNSIGNED -> BIGINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1017,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=bigint unsigned actual=bigint unsigned,,LIST+SUB LINEAR HASH (#13/24),False
TC-12-PTK-0399-IT,12_partition_strategies.sql.gz,797,SMALLINT UNSIGNED -> MEDIUMINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,1,514,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=smallint unsigned actual=smallint unsigned,,LIST+SUB LINEAR HASH (#13/24),True
TC-12-PNK-0399-IT,12_partition_strategies.sql.gz,798,SMALLINT UNSIGNED -> MEDIUMINT UNSIGNED,instant,,PASS,PASS,2,PRIMARY=PASS;TYPE_AFTER_ALTER=PASS,0,1101,PRIMARY=PASS | TYPE_AFTER_ALTER=PASS: expect=mediumint unsigned actual=mediumint unsigned,,LIST+SUB LINEAR HASH (#13/24),False
